Season,Region,Site_ID,Sample_type,Sample_ID,Filter_no,Filter_ID,MP_category,MP_color,Length_mm
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,blue,0.974
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,black,0.656
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,red,0.366
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fragment,red,0.157
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,clear,1.94
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,blue,0.547
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,clear,0.771
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,red,0.118
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fragment,red,0.061
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,blue,0.748
Spring2021,Ebay,Ebay4,oysterblank,Ebay4_oysterblank1,1,Ebay4_oysterblank1_1,fiber,red,0.253
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,6,Ebay4_mp9_6,fiber,blue,0.638
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,6,Ebay4_mp9_6,fiber,black,2.968
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,5,Ebay4_mp9_5,fiber,red,0.475
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,4,Ebay4_mp9_4,fiber,clear,1.056
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,4,Ebay4_mp9_4,fiber,clear,0.421
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,3,Ebay4_mp9_3,fiber,red,0.167
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,3,Ebay4_mp9_3,fiber,blue,0.5
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,3,Ebay4_mp9_3,fiber,grey,0.905
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,2,Ebay4_mp9_2,fiber,blue,2.104
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,2,Ebay4_mp9_2,fiber,clear,2.168
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,2,Ebay4_mp9_2,fiber,red,1.208
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp9,1,Ebay4_mp9_1,fiber,red,0.511
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp8,4,Ebay4_mp8_4,fiber,clear,1.102
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp8,3,Ebay4_mp8_3,fiber,red,2.721
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp8,2,Ebay4_mp8_2,fiber,red,1.308
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp8,1,Ebay4_mp8_1,fiber,red,0.358
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,9,Ebay4_mp7_9,fiber,red,0.434
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,9,Ebay4_mp7_9,fragment,blue,0.215
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,8,Ebay4_mp7_8,fiber,red,2.624
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,7,Ebay4_mp7_7,fiber,red,0.929
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,6,Ebay4_mp7_6,fiber,red,0.32
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,5,Ebay4_mp7_5,fiber,clear,0.319
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,5,Ebay4_mp7_5,fiber,clear,1.911
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,4,Ebay4_mp7_4,fiber,red,0.274
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,4,Ebay4_mp7_4,fragment,red,0.37
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,3,Ebay4_mp7_3,fiber,clear,1.677
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,2,Ebay4_mp7_2,fragment,blue,0.128
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,10,Ebay4_mp7_10,fiber,black,0.331
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp7,1,Ebay4_mp7_1,fiber,black,1.272
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,7,Ebay4_mp6_7,fiber,clear,0.393
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,5,Ebay4_mp6_5,fiber,black,0.837
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,4,Ebay4_mp6_4,fiber,red,3.956
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,4,Ebay4_mp6_4,fiber,red,1.683
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,3,Ebay4_mp6_3,fiber,clear,2.913
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,2,Ebay4_mp6_2,fiber,clear,2.773
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,2,Ebay4_mp6_2,fiber,clear,2.29
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,1,Ebay4_mp6_1,fiber,red,0.413
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp6,1,Ebay4_mp6_1,fiber,red,0.578
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,6,Ebay4_mp5_6,fragment,clear,0.6
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,5,Ebay4_mp5_5,fragment,blue,0.117
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,4,Ebay4_mp5_4,fiber,red,0.386
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,3,Ebay4_mp5_3,fiber,clear,3.261
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,3,Ebay4_mp5_3,fiber,black,0.751
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,2,Ebay4_mp5_2,fiber,red,0.206
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,2,Ebay4_mp5_2,fiber,black,1.543
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp5,1,Ebay4_mp5_1,fiber,red,0.533
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,9,Ebay4_mp4_9,fiber,grey,0.669
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,8,Ebay4_mp4_8,fiber,black,1.294
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,7,Ebay4_mp4_7,fiber,clear,7.595
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,7,Ebay4_mp4_7,fiber,blue,0.234
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,6,Ebay4_mp4_6,fiber,clear,1.645
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,5,Ebay4_mp4_5,fiber,red,0.235
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,5,Ebay4_mp4_5,fiber,blue,1.673
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,4,Ebay4_mp4_4,fiber,clear,0.446
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,3,Ebay4_mp4_3,fiber,clear,1.666
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,2,Ebay4_mp4_2,fiber,clear,2.095
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,12,Ebay4_mp4_12,fiber,red,0.798
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,11,Ebay4_mp4_11,fiber,red,0.738
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,11,Ebay4_mp4_11,fiber,blue,1.16
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,10,Ebay4_mp4_10,fragment,red,0.142
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,10,Ebay4_mp4_10,fiber,grey,1.799
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,1,Ebay4_mp4_1,fiber,clear,0.844
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp4,1,Ebay4_mp4_1,fiber,clear,0.919
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,9,Ebay4_mp3_9,fragment,blue,0.291
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,9,Ebay4_mp3_9,fiber,clear,0.711
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,8,Ebay4_mp3_8,fiber,blue,2.826
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,7,Ebay4_mp3_7,fiber,clear,0.854
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,7,Ebay4_mp3_7,fiber,red,3.202
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,6,Ebay4_mp3_6,fiber,black,1.767
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,6,Ebay4_mp3_6,fiber,red,0.574
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,5,Ebay4_mp3_5,fiber,clear,4.32
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,4,Ebay4_mp3_4,fiber,black,0.75
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,4,Ebay4_mp3_4,fiber,blue,0.507
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,3,Ebay4_mp3_3,fiber,black,5.309
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,3,Ebay4_mp3_3,fiber,red,0.394
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,2,Ebay4_mp3_2,fiber,red,0.224
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,11,Ebay4_mp3_11,fiber,clear,2.446
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,11,Ebay4_mp3_11,fiber,black,5.544
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,11,Ebay4_mp3_11,fiber,clear,0.666
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,10,Ebay4_mp3_10,fiber,clear,0.858
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,10,Ebay4_mp3_10,fiber,red,0.427
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,10,Ebay4_mp3_10,fiber,purple,1.018
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp3,1,Ebay4_mp3_1,fiber,black,0.355
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,9,Ebay4_mp2_9,fiber,clear,3.313
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,9,Ebay4_mp2_9,fiber,red,1.596
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,9,Ebay4_mp2_9,fiber,clear,0.975
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,8,Ebay4_mp2_8,fiber,clear,0.401
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,8,Ebay4_mp2_8,fiber,red,0.724
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,7,Ebay4_mp2_7,fiber,blue,1.244
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,7,Ebay4_mp2_7,fiber,red,1.298
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,6,Ebay4_mp2_6,fiber,red,0.575
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,5,Ebay4_mp2_5,fiber,red,1.146
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,5,Ebay4_mp2_5,fiber,blue,2.19
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,4,Ebay4_mp2_4,fiber,clear,0.889
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,4,Ebay4_mp2_4,fragment,blue,0.09
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,3,Ebay4_mp2_3,fiber,clear,1.186
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,3,Ebay4_mp2_3,fiber,red,1.076
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,2,Ebay4_mp2_2,fiber,clear,0.319
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,10,Ebay4_mp2_10,fiber,clear,2.223
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,10,Ebay4_mp2_10,fiber,red,0.477
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,10,Ebay4_mp2_10,fiber,clear,0.682
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,10,Ebay4_mp2_10,fiber,black,0.493
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,10,Ebay4_mp2_10,fiber,red,0.573
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp2,1,Ebay4_mp2_1,fiber,clear,0.834
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp12,2,Ebay4_mp12_2,fiber,clear,1.035
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp12,2,Ebay4_mp12_2,fiber,red,0.21
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp12,2,Ebay4_mp12_2,fiber,red,0.328
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp12,1,Ebay4_mp12_1,fiber,blue,0.256
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp12,1,Ebay4_mp12_1,fiber,blue,0.528
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,6,Ebay4_mp11_6,fiber,clear,3.533
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,6,Ebay4_mp11_6,fiber,red,0.275
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,5,Ebay4_mp11_5,fiber,black,1.455
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,5,Ebay4_mp11_5,fiber,red,0.471
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,4,Ebay4_mp11_4,fiber,red,0.455
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,3,Ebay4_mp11_3,fiber,clear,0.971
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,2,Ebay4_mp11_2,fiber,red,1.161
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp11,1,Ebay4_mp11_1,fragment,clear,0.223
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,6,Ebay4_mp10_6,fiber,clear,1.958
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,5,Ebay4_mp10_5,fiber,red,0.94
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,4,Ebay4_mp10_4,fiber,red,2.504
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,3,Ebay4_mp10_3,fiber,blue,2.729
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,2,Ebay4_mp10_2,fiber,clear,1.579
Spring2021,Ebay,Ebay4,oyster,Ebay4_mp10,1,Ebay4_mp10_1,fiber,clear,0.302
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,clear,0.785
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,red,0.888
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,red,0.664
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,clear,1.036
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,blue,1.402
Spring2021,Ebay,Ebay3,waterblank,Ebay3_waterblank,1,Ebay3_waterblank_1,fiber,clear,1.312
Spring2021,Ebay,Ebay3,water,Ebay3_water3,7,Ebay3_water3_7,fiber,black,0.829
Spring2021,Ebay,Ebay3,water,Ebay3_water3,7,Ebay3_water3_7,fiber,red,0.471
Spring2021,Ebay,Ebay3,water,Ebay3_water3,6,Ebay3_water3_6,fiber,red,0.306
Spring2021,Ebay,Ebay3,water,Ebay3_water3,6,Ebay3_water3_6,fiber,red,0.606
Spring2021,Ebay,Ebay3,water,Ebay3_water3,5,Ebay3_water3_5,fragment,red,0.315
Spring2021,Ebay,Ebay3,water,Ebay3_water3,5,Ebay3_water3_5,fiber,blue,8.229
Spring2021,Ebay,Ebay3,water,Ebay3_water3,5,Ebay3_water3_5,fragment,red,0.175
Spring2021,Ebay,Ebay3,water,Ebay3_water3,5,Ebay3_water3_5,fiber,red,0.312
Spring2021,Ebay,Ebay3,water,Ebay3_water3,5,Ebay3_water3_5,fiber,red,1.424
Spring2021,Ebay,Ebay3,water,Ebay3_water3,4,Ebay3_water3_4,fiber,red,0.581
Spring2021,Ebay,Ebay3,water,Ebay3_water3,4,Ebay3_water3_4,fiber,black,0.989
Spring2021,Ebay,Ebay3,water,Ebay3_water3,3,Ebay3_water3_3,fiber,red,1.331
Spring2021,Ebay,Ebay3,water,Ebay3_water3,3,Ebay3_water3_3,fragment,red,0.144
Spring2021,Ebay,Ebay3,water,Ebay3_water3,3,Ebay3_water3_3,fragment,red,0.233
Spring2021,Ebay,Ebay3,water,Ebay3_water3,2,Ebay3_water3_2,fragment,black,0.216
Spring2021,Ebay,Ebay3,water,Ebay3_water3,1,Ebay3_water3_1,fiber,red,0.686
Spring2021,Ebay,Ebay3,water,Ebay3_water2,7,Ebay3_water2_7,fiber,red,2.385
Spring2021,Ebay,Ebay3,water,Ebay3_water2,6,Ebay3_water2_6,fiber,red,0.808
Spring2021,Ebay,Ebay3,water,Ebay3_water2,5,Ebay3_water2_5,fiber,red,1.963
Spring2021,Ebay,Ebay3,water,Ebay3_water2,4,Ebay3_water2_4,fiber,red,3.405
Spring2021,Ebay,Ebay1,water,Ebay3_water2,3,Ebay3_water2_3,fiber,red,0.504
Spring2021,Ebay,Ebay3,water,Ebay3_water2,2,Ebay3_water2_2,fiber,clear,0.447
Spring2021,Ebay,Ebay3,water,Ebay3_water2,2,Ebay3_water2_2,fiber,blue,2.487
Spring2021,Ebay,Ebay3,water,Ebay3_water2,1,Ebay3_water2_1,fiber,red,0.578
Spring2021,Ebay,Ebay3,water,Ebay3_water1,9,Ebay3_water1_9,fiber,red,0.805
Spring2021,Ebay,Ebay3,water,Ebay3_water1,9,Ebay3_water1_9,fiber,red,1.732
Spring2021,Ebay,Ebay3,water,Ebay3_water1,8,Ebay3_water1_8,fiber,red,0.61
Spring2021,Ebay,Ebay3,water,Ebay3_water1,7,Ebay3_water1_7,fiber,black,1.885
Spring2021,Ebay,Ebay3,water,Ebay3_water1,6,Ebay3_water1_6,fiber,yellow,22.713
Spring2021,Ebay,Ebay3,water,Ebay3_water1,6,Ebay3_water1_6,fiber,clear,1.43
Spring2021,Ebay,Ebay3,water,Ebay3_water1,5,Ebay3_water1_5,fragment,clear,0.426
Spring2021,Ebay,Ebay3,water,Ebay3_water1,4,Ebay3_water1_4,fiber,clear,2.28
Spring2021,Ebay,Ebay3,water,Ebay3_water1,3,Ebay3_water1_3,fiber,red,0.871
Spring2021,Ebay,Ebay3,water,Ebay3_water1,2,Ebay3_water1_2,fiber,red,0.529
Spring2021,Ebay,Ebay3,water,Ebay3_water1,10,Ebay3_water1_10,fiber,clear,0.286
Spring2021,Ebay,Ebay3,water,Ebay3_water1,10,Ebay3_water1_10,fiber,red,0.591
Spring2021,Ebay,Ebay3,water,Ebay3_water1,1,Ebay3_water1_1,fiber,red,0.478
Spring2021,Ebay,Ebay3,water,Ebay3_water1,1,Ebay3_water1_1,fragment,red,0.095
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,clear,0.158
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,clear,0.602
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,clear,0.579
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,clear,0.346
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,clear,1.848
Spring2021,Ebay,Ebay2,waterblank,Ebay2_waterblank,1,Ebay2_waterblank_1,fiber,red,0.64
Spring2021,Ebay,Ebay2,water,Ebay2_water3,6,Ebay2_water3_6,fragment,pink,0.254
Spring2021,Ebay,Ebay2,water,Ebay2_water3,5,Ebay2_water3_5,fiber,red,0.402
Spring2021,Ebay,Ebay2,water,Ebay2_water3,4,Ebay2_water3_4,fiber,red,0.414
Spring2021,Ebay,Ebay2,water,Ebay2_water3,4,Ebay2_water3_4,fiber,black,0.341
Spring2021,Ebay,Ebay2,water,Ebay2_water3,3,Ebay2_water3_3,fiber,red,0.998
Spring2021,Ebay,Ebay2,water,Ebay2_water3,2,Ebay2_water3_2,fiber,grey,1.363
Spring2021,Ebay,Ebay2,water,Ebay2_water3,1,Ebay2_water3_1,fragment,pink,0.254
Spring2021,Ebay,Ebay2,water,Ebay2_water2,6,Ebay2_water2_6,fragment,pink,0.503
Spring2021,Ebay,Ebay2,water,Ebay2_water2,6,Ebay2_water2_6,fragment,pink,0.653
Spring2021,Ebay,Ebay2,water,Ebay2_water2,5,Ebay2_water2_5,fiber,red,0.23
Spring2021,Ebay,Ebay2,water,Ebay2_water2,4,Ebay2_water2_4,fiber,grey,1.867
Spring2021,Ebay,Ebay2,water,Ebay2_water2,3,Ebay2_water2_3,fragment,pink,0.38
Spring2021,Ebay,Ebay2,water,Ebay2_water2,3,Ebay2_water2_3,fiber,black,0.725
Spring2021,Ebay,Ebay2,water,Ebay2_water2,2,Ebay2_water2_2,fragment,pink,0.371
Spring2021,Ebay,Ebay2,water,Ebay2_water2,2,Ebay2_water2_2,fiber,red,0.686
Spring2021,Ebay,Ebay2,water,Ebay2_water2,1,Ebay2_water2_1,fragment,pink,0.234
Spring2021,Ebay,Ebay2,water,Ebay2_water2,1,Ebay2_water2_1,fragment,pink,0.227
Spring2021,Ebay,Ebay2,water,Ebay2_water1,7,Ebay2_water1_7,fiber,blue,2.9
Spring2021,Ebay,Ebay2,water,Ebay2_water1,6,Ebay2_water1_6,fiber,clear,1.248
Spring2021,Ebay,Ebay2,water,Ebay2_water1,5,Ebay2_water1_5,fragment,pink,0.358
Spring2021,Ebay,Ebay2,water,Ebay2_water1,5,Ebay2_water1_5,fiber,black,0.588
Spring2021,Ebay,Ebay2,water,Ebay2_water1,4,Ebay2_water1_4,fiber,red,7.07
Spring2021,Ebay,Ebay2,water,Ebay2_water1,4,Ebay2_water1_4,fiber,black,0.528
Spring2021,Ebay,Ebay2,water,Ebay2_water1,4,Ebay2_water1_4,fiber,black,0.579
Spring2021,Ebay,Ebay2,water,Ebay2_water1,3,Ebay2_water1_3,fiber,yellow,4.613
Spring2021,Ebay,Ebay2,water,Ebay2_water1,2,Ebay2_water1_2,fiber,black,0.395
Spring2021,Ebay,Ebay2,water,Ebay2_water1,1,Ebay2_water1_1,fiber,black,6.547
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank3,1,Ebay2_oysterblank3_1,fiber,pink,0.87
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank3,1,Ebay2_oysterblank3_1,fiber,clear,0.806
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank3,1,Ebay2_oysterblank3_1,fiber,grey,1.611
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank3,1,Ebay2_oysterblank3_1,fiber,clear,0.896
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.36
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,2.555
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.57
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,1.282
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.601
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.32
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.826
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank2,1,Ebay2_oysterblank2_1,fiber,clear,0.449
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank1,1,Ebay2_oysterblank1_1,fiber,pink,0.833
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank1,1,Ebay2_oysterblank1_1,fiber,clear,0.476
Spring2021,Ebay,Ebay2,oysterblank,Ebay2_oysterblank1,1,Ebay2_oysterblank1_1,fiber,black,0.322
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,8,Ebay2_mp9_8,fiber,black,2.559
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,5,Ebay2_mp9_5,fiber,grey,0.718
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,4,Ebay2_mp9_4,fiber,clear,1.19
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,4,Ebay2_mp9_4,fiber,clear,1.083
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,3,Ebay2_mp9_3,fiber,black,0.497
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,2,Ebay2_mp9_2,fiber,clear,0.971
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,1,Ebay2_mp9_1,fiber,clear,1.071
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,1,Ebay2_mp9_1,fiber,clear,0.802
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,1,Ebay2_mp9_1,fiber,clear,0.645
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp9,1,Ebay2_mp9_1,fiber,clear,0.928
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,7,Ebay2_mp8_7,fiber,red,2.483
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,6,Ebay2_mp8_6,fiber,clear,0.666
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,5,Ebay2_mp8_5,fiber,clear,1.098
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,4,Ebay2_mp8_4,fragment,clear,0.763
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,16,Ebay2_mp8_16,fiber,clear,0.902
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,14,Ebay2_mp8_14,fiber,black,0.393
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,12,Ebay2_mp8_12,fiber,clear,1.382
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,12,Ebay2_mp8_12,fiber,clear,1.347
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,10,Ebay2_mp8_10,fiber,red,1.297
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,10,Ebay2_mp8_10,fragment,red,0.058
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.876
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.864
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.855
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.638
Spring2021,Ebay,Ebay2,oyster,Ebay2_mp8,1,Ebay2_mp8_1,fiber,clear,0.734
